query_id,config,is_entity_heavy,precision@1,precision@3,precision@5,precision@10,ap
Q193,vector_only,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q194,vector_only,True,0.0,0.0,0.0,0.0,0.0
Q195,vector_only,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q196,vector_only,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q197,vector_only,True,0.0,0.0,0.0,0.0,0.0
Q198,vector_only,True,1.0,0.3333333333333333,0.4,0.5,0.5746031746031746
Q199,vector_only,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q200,vector_only,True,1.0,0.3333333333333333,0.2,0.4,0.5654761904761905
Q001,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q002,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q003,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q004,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q005,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q006,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q007,full_hybrid,False,0.0,0.6666666666666666,0.4,0.2,0.5833333333333333
Q008,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q009,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q010,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q011,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q012,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q013,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q014,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q015,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q016,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q017,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q018,full_hybrid,False,1.0,1.0,0.8,0.9,0.9282627865961199
Q019,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q020,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q021,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q022,full_hybrid,False,1.0,1.0,0.6,0.4,0.8928571428571428
Q023,full_hybrid,False,1.0,0.3333333333333333,0.2,0.1,1.0
Q024,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q025,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q026,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q027,full_hybrid,False,1.0,1.0,1.0,0.5,1.0
Q028,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q029,full_hybrid,False,1.0,1.0,1.0,0.5,1.0
Q030,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q031,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q032,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q033,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q034,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q035,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q036,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q037,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q038,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q039,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q040,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q041,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q042,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q043,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q044,full_hybrid,False,1.0,1.0,1.0,0.6,0.9333333333333332
Q045,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,0.8333333333333333
Q046,full_hybrid,False,1.0,0.6666666666666666,0.4,0.3,0.8095238095238094
Q047,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q048,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q049,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q050,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q051,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q052,full_hybrid,False,1.0,0.6666666666666666,0.4,0.3,0.7666666666666666
Q053,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q054,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q055,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q056,full_hybrid,False,1.0,1.0,1.0,0.8,1.0
Q057,full_hybrid,False,1.0,0.3333333333333333,0.4,0.2,0.75
Q058,full_hybrid,False,0.0,0.6666666666666666,0.8,0.5,0.7100000000000001
Q059,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q060,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q061,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q062,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q063,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q064,full_hybrid,False,1.0,1.0,0.6,0.4,0.9166666666666666
Q065,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q066,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q067,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q068,full_hybrid,False,1.0,1.0,1.0,0.8,1.0
Q069,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q070,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q071,full_hybrid,False,1.0,0.3333333333333333,0.2,0.1,1.0
Q072,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q073,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q074,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,0.8333333333333333
Q075,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q076,full_hybrid,False,1.0,1.0,1.0,0.7,1.0
Q077,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q078,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q079,full_hybrid,False,1.0,0.6666666666666666,0.6,0.3,0.9166666666666666
Q080,full_hybrid,False,1.0,1.0,1.0,0.5,1.0
Q081,full_hybrid,False,0.0,0.0,0.0,0.0,0.0
Q082,full_hybrid,False,1.0,1.0,1.0,0.5,1.0
Q083,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q084,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q085,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q086,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q087,full_hybrid,False,1.0,1.0,1.0,0.5,1.0
Q088,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q089,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q090,full_hybrid,False,1.0,1.0,1.0,0.7,1.0
Q091,full_hybrid,False,1.0,1.0,1.0,0.7,1.0
Q092,full_hybrid,False,1.0,0.6666666666666666,0.4,0.3,0.8333333333333334
Q093,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q094,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q095,full_hybrid,False,1.0,1.0,0.8,0.4,1.0
Q096,full_hybrid,False,1.0,1.0,1.0,0.7,1.0
Q097,full_hybrid,False,1.0,0.6666666666666666,0.6,0.3,0.9166666666666666
Q098,full_hybrid,False,1.0,0.6666666666666666,0.6,0.3,0.8666666666666667
Q099,full_hybrid,False,1.0,1.0,0.6,0.3,1.0
Q100,full_hybrid,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q101,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q102,full_hybrid,True,1.0,0.3333333333333333,0.2,0.2,0.6
Q103,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q104,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q105,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q106,full_hybrid,True,1.0,0.3333333333333333,0.2,0.2,0.6666666666666666
Q107,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q108,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q109,full_hybrid,True,1.0,0.6666666666666666,0.8,0.5,0.8766666666666666
Q110,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q111,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q112,full_hybrid,True,1.0,0.3333333333333333,0.2,0.3,0.5277777777777778
Q113,full_hybrid,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q114,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q115,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q116,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q117,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q118,full_hybrid,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q119,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q120,full_hybrid,True,1.0,1.0,0.8,0.4,1.0
Q121,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q122,full_hybrid,True,1.0,1.0,1.0,0.7,1.0
Q123,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q124,full_hybrid,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q125,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q126,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q127,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q128,full_hybrid,True,1.0,1.0,0.8,0.7,0.8806122448979592
Q129,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q130,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q131,full_hybrid,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q132,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q133,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q134,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q135,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q136,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q137,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q138,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q139,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q140,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q141,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q142,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q143,full_hybrid,True,1.0,0.6666666666666666,0.4,0.2,0.8333333333333333
Q144,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q145,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q146,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q147,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q148,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q149,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q150,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q151,full_hybrid,True,1.0,0.6666666666666666,0.8,0.7,0.7440476190476192
Q152,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q153,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q154,full_hybrid,True,1.0,1.0,1.0,0.9,1.0
Q155,full_hybrid,True,1.0,0.3333333333333333,0.4,0.5,0.5638888888888889
Q156,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q157,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q158,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q159,full_hybrid,True,1.0,0.3333333333333333,0.4,0.7,0.6375850340136054
Q160,full_hybrid,True,1.0,0.3333333333333333,0.4,0.2,0.75
Q161,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q162,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q163,full_hybrid,True,1.0,1.0,0.8,0.6,0.9150793650793649
Q164,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q165,full_hybrid,True,1.0,0.6666666666666666,0.8,0.7,0.7440476190476192
Q166,full_hybrid,True,1.0,1.0,0.8,0.9,0.9060405643738976
Q167,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q168,full_hybrid,True,1.0,1.0,1.0,0.8,1.0
Q169,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q170,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q171,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q172,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q173,full_hybrid,True,1.0,1.0,1.0,0.9,0.9888888888888889
Q174,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q175,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q176,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q177,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q178,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q179,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q180,full_hybrid,True,1.0,1.0,1.0,1.0,1.0
Q181,full_hybrid,True,1.0,0.3333333333333333,0.6,0.4,0.6916666666666667
Q182,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q183,full_hybrid,True,1.0,1.0,1.0,0.6,1.0
Q184,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q185,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q186,full_hybrid,True,1.0,1.0,1.0,0.5,1.0
Q187,full_hybrid,True,1.0,1.0,0.6,0.3,1.0
Q188,full_hybrid,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q189,full_hybrid,True,1.0,0.3333333333333333,0.2,0.2,0.6666666666666666
Q190,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q191,full_hybrid,True,1.0,1.0,0.8,0.4,1.0
Q192,full_hybrid,True,1.0,1.0,0.6,0.3,1.0
Q193,full_hybrid,True,1.0,0.3333333333333333,0.2,0.2,0.6428571428571428
Q194,full_hybrid,True,1.0,1.0,0.8,0.4,1.0
Q195,full_hybrid,True,1.0,1.0,1.0,0.5,1.0
Q196,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q197,full_hybrid,True,1.0,1.0,0.8,0.4,0.95
Q198,full_hybrid,True,1.0,1.0,1.0,0.5,1.0
Q199,full_hybrid,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q200,full_hybrid,True,1.0,1.0,0.8,0.4,1.0
Q001,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q002,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q003,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q004,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q005,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q006,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q007,adaptive,False,0.0,0.6666666666666666,0.4,0.2,0.5833333333333333
Q008,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q009,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q010,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q011,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q012,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q013,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q014,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q015,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q016,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q017,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q018,adaptive,False,1.0,1.0,0.8,0.9,0.9282627865961199
Q019,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q020,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q021,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q022,adaptive,False,1.0,1.0,0.6,0.4,0.8928571428571428
Q023,adaptive,False,1.0,0.3333333333333333,0.2,0.1,1.0
Q024,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q025,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q026,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q027,adaptive,False,1.0,1.0,1.0,0.5,1.0
Q028,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q029,adaptive,False,1.0,1.0,1.0,0.5,1.0
Q030,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q031,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q032,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q033,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q034,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q035,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q036,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q037,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q038,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q039,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q040,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q041,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q042,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q043,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q044,adaptive,False,1.0,1.0,1.0,0.6,0.9333333333333332
Q045,adaptive,False,1.0,0.6666666666666666,0.4,0.2,0.8333333333333333
Q046,adaptive,False,1.0,0.6666666666666666,0.4,0.3,0.8095238095238094
Q047,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q048,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q049,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q050,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q051,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q052,adaptive,False,1.0,0.6666666666666666,0.4,0.3,0.7666666666666666
Q053,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q054,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q055,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q056,adaptive,False,1.0,1.0,1.0,0.8,1.0
Q057,adaptive,False,1.0,0.3333333333333333,0.4,0.2,0.75
Q058,adaptive,False,0.0,0.6666666666666666,0.8,0.5,0.7100000000000001
Q059,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q060,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q061,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q062,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q063,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q064,adaptive,False,1.0,1.0,0.6,0.4,0.9166666666666666
Q065,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q066,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q067,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q068,adaptive,False,1.0,1.0,1.0,0.8,1.0
Q069,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q070,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q071,adaptive,False,1.0,0.3333333333333333,0.2,0.1,1.0
Q072,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q073,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q074,adaptive,False,1.0,0.6666666666666666,0.4,0.2,0.8333333333333333
Q075,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q076,adaptive,False,1.0,1.0,1.0,0.7,1.0
Q077,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q078,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q079,adaptive,False,1.0,0.6666666666666666,0.6,0.3,0.9166666666666666
Q080,adaptive,False,1.0,1.0,1.0,0.5,1.0
Q081,adaptive,False,0.0,0.0,0.0,0.0,0.0
Q082,adaptive,False,1.0,1.0,1.0,0.5,1.0
Q083,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q084,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q085,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q086,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q087,adaptive,False,1.0,1.0,1.0,0.5,1.0
Q088,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q089,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q090,adaptive,False,1.0,1.0,1.0,0.7,1.0
Q091,adaptive,False,1.0,1.0,1.0,0.7,1.0
Q092,adaptive,False,1.0,0.6666666666666666,0.4,0.3,0.8333333333333334
Q093,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q094,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q095,adaptive,False,1.0,1.0,0.8,0.4,1.0
Q096,adaptive,False,1.0,1.0,1.0,0.7,1.0
Q097,adaptive,False,1.0,0.6666666666666666,0.6,0.3,0.9166666666666666
Q098,adaptive,False,1.0,0.6666666666666666,0.6,0.3,0.8666666666666667
Q099,adaptive,False,1.0,1.0,0.6,0.3,1.0
Q100,adaptive,False,1.0,0.6666666666666666,0.4,0.2,1.0
Q101,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q102,adaptive,True,1.0,0.3333333333333333,0.2,0.3,0.5277777777777778
Q103,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q104,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q105,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q106,adaptive,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q107,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q108,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q109,adaptive,True,1.0,1.0,1.0,0.5,1.0
Q110,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q111,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q112,adaptive,True,1.0,0.3333333333333333,0.2,0.3,0.5277777777777778
Q113,adaptive,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q114,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q115,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q116,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q117,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q118,adaptive,True,1.0,0.3333333333333333,0.2,0.2,0.6666666666666666
Q119,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q120,adaptive,True,1.0,1.0,0.8,0.4,1.0
Q121,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q122,adaptive,True,1.0,1.0,1.0,0.7,1.0
Q123,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q124,adaptive,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q125,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q126,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q127,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q128,adaptive,True,1.0,1.0,0.8,0.7,0.8273809523809524
Q129,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q130,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q131,adaptive,True,1.0,0.6666666666666666,0.4,0.2,1.0
Q132,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q133,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q134,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q135,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q136,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q137,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q138,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q139,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q140,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q141,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q142,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q143,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q144,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q145,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q146,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q147,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q148,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q149,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q150,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q151,adaptive,True,1.0,0.6666666666666666,0.4,0.7,0.6756802721088436
Q152,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q153,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q154,adaptive,True,1.0,1.0,1.0,0.9,1.0
Q155,adaptive,True,1.0,0.3333333333333333,0.4,0.5,0.5638888888888889
Q156,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q157,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q158,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q159,adaptive,True,1.0,0.6666666666666666,0.4,0.7,0.7232993197278912
Q160,adaptive,True,1.0,0.3333333333333333,0.4,0.2,0.75
Q161,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q162,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q163,adaptive,True,1.0,1.0,1.0,0.5,1.0
Q164,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q165,adaptive,True,1.0,0.6666666666666666,0.4,0.7,0.6756802721088436
Q166,adaptive,True,1.0,1.0,0.8,0.9,0.9060405643738976
Q167,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q168,adaptive,True,1.0,1.0,1.0,0.8,1.0
Q169,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q170,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q171,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q172,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q173,adaptive,True,1.0,1.0,1.0,0.9,0.9888888888888889
Q174,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q175,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q176,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q177,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q178,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q179,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q180,adaptive,True,1.0,1.0,1.0,1.0,1.0
Q181,adaptive,True,1.0,1.0,0.8,0.4,1.0
Q182,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q183,adaptive,True,1.0,1.0,1.0,0.6,1.0
Q184,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q185,adaptive,True,1.0,0.3333333333333333,0.2,0.1,1.0
Q186,adaptive,True,1.0,1.0,1.0,0.5,1.0
