query_id,config,query,reference_answer,retrieved_context,generated_answer,route,fusion,lambda,abstained,raw_abstain,sufficient_context_override,graph_augmented,faculty_room_augmented,exact_match_any,question_match_any,translated_query,normalized_query,retrieval_s,rerank_s,generation_s,total_s,timestamp,query_confidence,query_top1_score,faithfulness,faithfulness_reason
Q171,adaptive_novel,Who teaches the lab section of CSE221-19?,"The lab section of CSE221-19 is taught by ARD,ANV.","Course: CSE221-19
Theory Initial: IBA
Theory Day: SUN+TUE
Theory Time: 2:00 PM
Theory Room: 09H-33C
Lab Faculty: ARD,ANV
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 09E-22L

Initial: ARD
Name: Mr. Ayman Rasheed
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-15 (LAB) MZW,ARD 09E-22L; 9:30 AM - CSE221-15 (LAB) MZW,ARD 09E-22L; 11:00 AM - CSE221-19 (LAB) ARD,ANV 09E-22L; 12:30 PM - CSE221-19 (LAB) ARD,ANV 09E-22L

Initial: FBAW
Name: Faria Binta Awal
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-05 (LAB) NARC,FBAW 09B-08L; 9:30 AM - CSE221-05 (LAB) NARC,FBAW 09B-08L; 11:00 AM - CSE221-06 (LAB) FBAW,ASRF 09B-08L; 12:30 PM - CSE221-06 (LAB) FBAW,ASRF 09B-08L; 2:00 PM - CSE221-17 (LAB) FBAW,NMMR 09B-10L; 3:30 PM - CSE221-17 (LAB) FBAW,NMMR 09B-10L

Initial: NARC
Name: Atonu Roy Chowdhury
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-05 (LAB) NARC,FBAW 09B-08L; 11:00 AM - CSE221-13 (LAB) NARC,NMMR 09B-10L; 2:00 PM - CSE330-18 07D-20C; 3:30 PM - CSE330-19 07D-20C

Initial: ANV
Name: Md. Anonto Shuvo
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE221-12 (LAB) NRHB,ANV 09B-10L; 9:30 AM - CSE221-12 (LAB) NRHB,ANV 09B-10L; 11:00 AM - CSE221-19 (LAB) ARD,ANV 09E-22L; 12:30 PM - CSE221-19 (LAB) ARD,ANV 09E-22L; 2:00 PM - CSE221-11 (LAB) ANV,CSYR 09B-09L; 3:30 PM - CSE221-11 (LAB) ANV,CSYR 09B-09L","The lab section of CSE221-19 is taught by both Mr. Ayman Rasheed and Md. Anonto Shuvo on Saturday at 11:00 AM in room 09E-22L, and again at 12:30 PM in the same location.",entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0211,0.0,8.9423,8.9634,2026-08-02T16:37:41.821078+00:00,100.3613,101.2613,1.0,"SCORE: 1.0 | REASON: All claims are supported by the CONTEXT. 

Here's a breakdown of how I arrived at this conclusion:

1. Claim: The lab section of CSE221-19 is taught by both Mr. Ayman Rasheed and Md. Anonto Shuvo.
   - Supported by CONTEXT: Yes, in the Initial for ARD (Mr. Ayman Rasheed) and ANV (Md. Anonto Shuvo), it's mentioned that they are teaching together on Saturday.

2. Claim: The lab section of CSE221-19 is taught on Saturday.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being on Saturday.

3. Claim: The lab section of CSE221-19 is at 11:00 AM.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being at 11:00 AM.

4. Claim: The lab section of CSE221-19 is held in room 09E-22L.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being in room 09E-22L.

5. Claim: The lab section of CSE221-19 is also taught at 12:30 PM in the same location.
   - Supported by CONTEXT: Yes, in the Scheduled commitments for both ARD and ANV, it's listed as being at 12:30 PM in room 09E-22L.

All claims are supported by the CONTEXT."
Q146,adaptive_novel,Who is the theory coordinator for CSE461?,The theory coordinator for CSE461 is KHR.,"Course: CSE461
First Theory Coordinator: KHR
Theory Coordinator Email: khalilur@bracu.ac.bd
First Lab Coordinator: RDW
Second Lab Coordinator: RFF
Lab Coordinator Email: redowanul.akbar@bracu.ac.bd,rafid.ahnaf@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE421
First Theory Coordinator: MSMA
Second Theory Coordinator: NDT
Theory Coordinator Email: shamim.mia@bracu.ac.bd,nirjhor.datta@bracu.ac.bd
First Lab Coordinator: SRJ
Second Lab Coordinator: MSMA
Lab Coordinator Email: seraj.mehnaz@bracu.ac.bd,shamim.mia@bracu.ac.bd",The first Theory Coordinator for CSE461 is KHR.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0148,0.0,4.179,4.1938,2026-08-02T16:37:46.016451+00:00,100.5616,101.2767,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that KHR is the first Theory Coordinator for CSE461.
Q145,adaptive_novel,What is the coordinator email for CSE446?,The coordinator email for CSE446 is sadek.ferdous@bracu.ac.bd.,"Course: CSE446
First Theory Coordinator: SDF
Theory Coordinator Email: sadek.ferdous@bracu.ac.bd
First Lab Coordinator: SJM
Second Lab Coordinator: SDF
Lab Coordinator Email: ext.sajid.mahir@bracu.ac.bd,sadek.ferdous@bracu.ac.bd

Course: CSE424
First Theory Coordinator: AAR
Theory Coordinator Email: annajiat@bracu.ac.bd
First Lab Coordinator: AAR
Lab Coordinator Email: annajiat@bracu.ac.bd

Course: CSE251
First Theory Coordinator: PDS
Second Theory Coordinator: UTS
Theory Coordinator Email: purbayan.das@bracu.ac.bd,utsab.saha@bracu.ac.bd
First Lab Coordinator: MOM
Lab Coordinator Email: moynul.moni@bracu.ac.bd

Course: CSE461
First Theory Coordinator: KHR
Theory Coordinator Email: khalilur@bracu.ac.bd
First Lab Coordinator: RDW
Second Lab Coordinator: RFF
Lab Coordinator Email: redowanul.akbar@bracu.ac.bd,rafid.ahnaf@bracu.ac.bd

Course: CSE474
First Theory Coordinator: AAR
Theory Coordinator Email: annajiat@bracu.ac.bd
First Lab Coordinator: AAR
Lab Coordinator Email: annajiat@bracu.ac.bd","The theory coordinator email for CSE446 is sadek.ferdous@bracu.ac.bd, and the lab coordinator emails are ext.sajid.mahir@bracu.ac.bd and sadek.ferdous@bracu.ac.bd.",entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0152,0.0,8.0802,8.0954,2026-08-02T16:37:54.113200+00:00,100.6269,101.2729,1.0,SCORE: 1.0 | REASON: All claims are directly supported by the CONTEXT.
Q140,adaptive_novel,Who is the theory coordinator for CSE330?,The theory coordinator for CSE330 is AMK. The second theory coordinator is AQU.,"Course: CSE330
First Theory Coordinator: AMK
Second Theory Coordinator: AQU
Theory Coordinator Email: abu.khan@bracu.ac.bd,aquib.azmain@bracu.ac.bd
First Lab Coordinator: NNTN
Second Lab Coordinator: ALB
Lab Coordinator Email: naima.tahsin@bracu.ac.bd,anindita.labonno@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE421
First Theory Coordinator: MSMA
Second Theory Coordinator: NDT
Theory Coordinator Email: shamim.mia@bracu.ac.bd,nirjhor.datta@bracu.ac.bd
First Lab Coordinator: SRJ
Second Lab Coordinator: MSMA
Lab Coordinator Email: seraj.mehnaz@bracu.ac.bd,shamim.mia@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd",The first Theory Coordinator for CSE330 is AMK and the second Theory Coordinator is AQU.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0148,0.0,4.848,4.8629,2026-08-02T16:37:58.977673+00:00,100.6094,101.2764,1.0,SCORE: 1.0 | REASON: The CONTEXT supports all claims made about CSE330's Theory Coordinators.
Q123,adaptive_novel,What are the prerequisites for CSE430?,The prerequisite for CSE430 is MAT120 (HP).,"Course: CSE430
Prerequisite: MAT120 (HP)
Full Prerequisite Chain: MAT120-MAT110

Course: CSE430
First Theory Coordinator: EHQ
Theory Coordinator Email: ehtashamul.haque@bracu.ac.bd
First Lab Coordinator: TAV
Lab Coordinator Email: tarvir.anjum@bracu.ac.bd

Question (Banglish): Major department na hole o student ra ki EEE te minor korte pare?
Answer (English): Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: Can students minor in EEE if it's not their major department?
Answer: Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.","The prerequisite for CSE430 is MAT120 (HP), with a full prerequisite chain of MAT120-MAT110.",entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.015,0.0,5.0407,5.056,2026-08-02T16:38:04.034997+00:00,100.3861,101.2736,1.0,SCORE: 1.0 | REASON: All claims are fully supported by the provided CONTEXT.
Q181,adaptive_novel,Which room is Anika Tasnim in?,Anika Tasnim is in room 4F.,"Initial: ANT
Name: Anika Tasnim
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.anika.tasnim@bracu.ac.bd

Initial: AAF
Name: Anika Afrin
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.anika.afrin@bracu.ac.bd

Initial: ANT
Name: Anika Tasnim
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE110-16 09A-04C; 9:30 AM - Consultation; 11:00 AM - CSE110-01 10B-17C; 12:30 PM - Consultation

Initial: ANT
Name: Anika Tasnim
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE110-16 09A-04C; 9:30 AM - Consultation; 11:00 AM - CSE110-01 10B-17C; 12:30 PM - Consultation

Initial: CAKM
Name: ANIKA ISLAM
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.anika.islam@bracu.ac.bd",Anika Tasnim's room is 4F.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0181,0.0,3.8495,3.8677,2026-08-02T16:38:07.903587+00:00,100.7125,101.2646,1.0,SCORE: 1.0 | REASON: The answer is fully supported by the context as it directly matches one of the initial records for Anika Tasnim.
Q111,adaptive_novel,What are the prerequisites for CSE420?,"The prerequisite for CSE420 is CSE321 (HP),CSE331 (HP),CSE340 (HP).","Course: CSE420
Prerequisite: CSE321 (HP),CSE331 (HP),CSE340 (HP)
Full Prerequisite Chain: CSE321-CSE331-CSE340-CSE221-CSE260-CSE220-CSE251-CSE111-CSE230-CSE250-CSE110-PHY112-PHY111

Initial: NLAM
Name: Namirul Islam
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE420-08 (LAB) RDS,NLAM 12F-32L,CSE420-17 (LAB) RDS,NLAM 12F-32L; 9:30 AM - CSE420-08 (LAB) RDS,NLAM 12F-32L,CSE420-17 (LAB) RDS,NLAM 12F-32L; 11:00 AM - CSE420-20 (LAB) SZD,NLAM 12F-32L; 12:30 PM - CSE420-20 (LAB) SZD,NLAM 12F-32L; 2:00 PM - CSE420-24 (LAB) NLAM,SMDS 12F-32L; 3:30 PM - CSE420-24 (LAB) NLAM,SMDS 12F-32L

Initial: AKHD
Name: Abdullah Khondoker
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - CSE420-26 09A-04C; 11:00 AM - CSE420-05 (LAB) NFMK,AKHD 09E-22L,CSE420-06 (LAB) NFMK,AKHD 09E-22L; 12:30 PM - CSE420-05 (LAB) NFMK,AKHD 09E-22L,CSE420-06 (LAB) NFMK,AKHD 09E-22L; 2:00 PM - CSE420-24 09H-34C

Initial: RKBR
Name: Rakib Kibria
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - Consultation; 9:30 AM - Consultation; 11:00 AM - CSE420-11 (LAB) RKBR,RFR 12F-32L,CSE420-12 (LAB) RKBR,RFR 12F-32L; 12:30 PM - CSE420-11 (LAB) RKBR,RFR 12F-32L,CSE420-12 (LAB) RKBR,RFR 12F-32L; 2:00 PM - CSE420-25 (LAB) RKBR,NLAM 12F-32L,CSE420-26 (LAB) RKBR,NLAM 12F-32L; 3:30 PM - CSE420-25 (LAB) RKBR,NLAM 12F-32L,CSE420-26 (LAB) RKBR,NLAM 12F-32L

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.","The prerequisites for CSE420 are CSE321 (HP), CSE331 (HP), and CSE340 (HP).",entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0212,0.0,5.928,5.9494,2026-08-02T16:38:13.854490+00:00,100.3449,101.2677,1.0,"SCORE: 1.0 | REASON: All three prerequisites for CSE420 (CSE321, CSE331, and CSE340) are listed in the CONTEXT as prerequisites for the course."
Q101,adaptive_novel,What are the prerequisites for CSE423?,The prerequisite for CSE423 is MAT216 (HP).,"Course: CSE423
Prerequisite: MAT216 (HP)
Full Prerequisite Chain: MAT216-MAT120-MAT110

Initial: FARS
Name: Ahmad Farhan Shahriar Chowdhury
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE423-11 10B-17C; 9:30 AM - CSE423-12 10B-17C; 11:00 AM - CSE423-20 (LAB) SOSB,FARS 12D-27L,CSE423-21 (LAB) SOSB,FARS 12D-27L; 12:30 PM - CSE423-20 (LAB) SOSB,FARS 12D-27L,CSE423-21 (LAB) SOSB,FARS 12D-27L; 2:00 PM - CSE423-18 (LAB) ANKH,FARS 12D-27L,CSE423-19 (LAB) ANKH,FARS 12D-27L; 3:30 PM - CSE423-18 (LAB) ANKH,FARS 12D-27L,CSE423-19 (LAB) ANKH,FARS 12D-27L

Question: Can students minor in EEE if it's not their major department?
Answer: Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Initial: MAHS
Name: Md Arif Hasan
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE423-01 (LAB) SOSB,MAHS 12D-27L,CSE423-24 (LAB) SOSB,MAHS 12D-27L; 12:30 PM - CSE423-01 (LAB) SOSB,MAHS 12D-27L,CSE423-24 (LAB) SOSB,MAHS 12D-27L; 2:00 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L; 3:30 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.",The full prerequisite chain for CSE423 is MAT216 (HP) - MAT120 - MAT110.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0144,0.0,5.6579,5.6726,2026-08-02T16:38:19.528773+00:00,100.3518,101.2736,0.0,"SCORE: 0.0 | REASON: The ANSWER contains two separate statements about minors in EEE and Physics, but neither is supported by the CONTEXT provided for either student."
Q119,adaptive_novel,What are the prerequisites for CSE392?,The prerequisite for CSE392 is MAT215 (HP).,"Course: CSE392
Prerequisite: MAT215 (HP)
Full Prerequisite Chain: MAT215-MAT216-MAT120-MAT110

Question: Can students minor in EEE if it's not their major department?
Answer: Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: What prerequisites must be completed before the thesis defense?
Answer: Pre-Thesis I and Pre-Thesis II.

Question (Banglish): Major department na hole o student ra ki EEE te minor korte pare?
Answer (English): Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.",The full prerequisite chain for CSE392 is MAT215-MAT216-MAT120-MAT110.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0161,0.0,4.7777,4.7942,2026-08-02T16:38:24.323771+00:00,100.4369,101.2753,0.5,"SCORE: 0.5 | REASON: Only two out of four claims are supported by the context. 

The ANSWER decomposes into four individual factual claims:

1. The full prerequisite chain for CSE392 is MAT215-MAT216-MAT120-MAT110.
2. BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.
3. Pre-Thesis I and Pre-Thesis II are prerequisites for the thesis defense.
4. BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements.

Claims 2 and 4 are supported by the CONTEXT as they directly match information provided in the context. However, claims 1 and 3 are not supported because there is no mention of CSE392 or Pre-Thesis I and II in the given CONTEXT."
Q131,adaptive_novel,Who is the theory coordinator for CSE490D?,The theory coordinator for CSE490D is TAV.,"Course: CSE490D
First Theory Coordinator: TAV
Theory Coordinator Email: tarvir.anjum@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE490D-01
Theory Initial: TAV
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 07F-22C",The first Theory Coordinator for CSE490D is TAV.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0151,0.0,4.1396,4.1547,2026-08-02T16:38:28.479659+00:00,100.6251,101.2758,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that TAV is the first Theory Coordinator for CSE490D.
Q174,adaptive_novel,Who teaches the lab section of CSE427-05?,"The lab section of CSE427-05 is taught by QUZA,ITTSC.","Course: CSE427-05
Theory Initial: QUZA
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09C-13C
Lab Faculty: QUZA,ITTSC
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: 09F-27L

Initial: ITTSC
Name: Ittehad Saleh Chowdhury
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE422-08 (LAB) ASRF,ITTSC 09B-11L; 9:30 AM - CSE422-08 (LAB) ASRF,ITTSC 09B-11L; 11:00 AM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 12:30 PM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 2:00 PM - CSE422-20 07H-26C

Initial: ADU
Name: Mr. Ahmed Mahir Ruhan
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - Consultation by Appointment; 11:00 AM - CSE111-05 09H-35C; 12:30 PM - CSE111-06 09H-35C; 2:00 PM - CSE427-01 (LAB) DFD,ADU 09F-27L; 3:30 PM - CSE427-01 (LAB) DFD,ADU 09F-27L

Initial: ADU
Name: Mr. Ahmed Mahir Ruhan
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - Consultation by Appointment; 11:00 AM - CSE111-05 09H-35C; 12:30 PM - CSE111-06 09H-35C; 2:00 PM - CSE427-02 (LAB) DFD,ADU 09F-27L; 3:30 PM - CSE427-02 (LAB) DFD,ADU 09F-27L

Initial: QUZA
Name: Quazi Ashikur Rahman
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - Consultation by Appointment; 11:00 AM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 12:30 PM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 2:00 PM - CSE230-09 09B-12C",The instructors for the lab section of CSE427-05 are Quazi Ashikur Rahman and Ittehad Saleh Chowdhury.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0222,0.0,6.138,6.1603,2026-08-02T16:38:34.641512+00:00,100.3577,101.2577,1.0,"SCORE: 1.0 | REASON: The CONTEXT supports all individual factual claims made in the ANSWER. 

Here's how I broke it down:

1. Claim: Quazi Ashikur Rahman is an instructor for CSE427-05.
   - Supported by CONTEXT (Theory Initial: QUZA, Theory Day: SUN+TUE, Theory Time: 9:30 AM, Theory Room: 09C-13C) and (Initial: QUZA, Name: Quazi Ashikur Rahman, Day: Monday, Scheduled commitments... CSE427-05 (LAB) QUZA,ITTSC 09F-27L).

2. Claim: Ittehad Saleh Chowdhury is an instructor for CSE427-05.
   - Supported by CONTEXT (Lab Faculty: QUZA,ITTSC, Lab Day: MON, Lab Time: 11:00 AM, Lab Room: 09F-27L) and (Initial: ITTSC, Name: Ittehad Saleh Chowdhury, Day: Monday, Scheduled commitments... CSE427-05 (LAB) QUZA,ITTSC 09F-27L).

Both claims are supported by the CONTEXT."
Q134,adaptive_novel,Who is the theory coordinator for CSE426?,The theory coordinator for CSE426 is TSM.,"Course: CSE426
First Theory Coordinator: TSM
Theory Coordinator Email: mirza.mugdho@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE421
First Theory Coordinator: MSMA
Second Theory Coordinator: NDT
Theory Coordinator Email: shamim.mia@bracu.ac.bd,nirjhor.datta@bracu.ac.bd
First Lab Coordinator: SRJ
Second Lab Coordinator: MSMA
Lab Coordinator Email: seraj.mehnaz@bracu.ac.bd,shamim.mia@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd",The first Theory Coordinator for CSE426 is TSM.,entity_heavy,linear,0.9,False,False,False,False,False,True,False,,,0.0179,0.0,4.0233,4.0412,2026-08-02T16:38:38.683875+00:00,100.6246,101.277,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that TSM is the first Theory Coordinator for CSE426.
