query_id,config,query,reference_answer,retrieved_context,generated_answer,route,fusion,lambda,abstained,raw_abstain,sufficient_context_override,graph_augmented,exact_match_any,question_match_any,translated_query,retrieval_s,rerank_s,generation_s,total_s,timestamp,query_confidence,query_top1_score
BQ053,adaptive_novel,Exam hall e ki ki jinish prohibited?,"Mobile phones, tablets, smartwatches, and other electronic gadgets are not allowed. Bringing textbooks, notes, or any other written materials is prohibited unless explicitly allowed by the instructor.Bags, backpacks, and personal belongings should be left outside the exam hall or in designated areas.","Question (Banglish): Exam hall e ki ki jinish prohibited?
Answer (English): Mobile phones, tablets, smartwatches, and other electronic gadgets are not allowed. Bringing textbooks, notes, or any other written materials is prohibited unless explicitly allowed by the instructor.Bags, backpacks, and personal belongings should be left outside the exam hall or in designated areas.

Question: What items are prohibited in the exam hall?
Answer: Mobile phones, tablets, smartwatches, and other electronic gadgets are not allowed. Bringing textbooks, notes, or any other written materials is prohibited unless explicitly allowed by the instructor.Bags, backpacks, and personal belongings should be left outside the exam hall or in designated areas.

Question: Curious about something: what items are prohibited in the exam hall?
Answer: Mobile phones, tablets, smartwatches, and other electronic gadgets are not allowed. Bringing textbooks, notes, or any other written materials is prohibited unless explicitly allowed by the instructor.Bags, backpacks, and personal belongings should be left outside the exam hall or in designated areas.

Question: Before I forget to ask — what items are prohibited in the exam hall?
Answer: Mobile phones, tablets, smartwatches, and other electronic gadgets are not allowed. Bringing textbooks, notes, or any other written materials is prohibited unless explicitly allowed by the instructor.Bags, backpacks, and personal belongings should be left outside the exam hall or in designated areas.

Question (Banglish): Exam hall e student der koto age ashte hobe?
Answer (English): Students should aim to arrive at the exam hall at least 15 to 30 minutes before the scheduled start time of their exam.","Mobile phones, tablets, smartwatches, and other electronic gadgets are not allowed. Bringing textbooks, notes, or any other written materials is prohibited unless explicitly allowed by the instructor. Bags, backpacks, and personal belongings should be left outside the exam hall or in designated areas.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0178,0.0000,8.9805,8.9984,2026-07-28T09:40:59.630112+00:00,0.2380,1.0054
BQ054,adaptive_novel,SOAS er shathe Joint PhD program shomoyer shathe kivabe structured?,"Students typically spend their first months building a literature review and research plan, aiming to upgrade from MPhil to PhD status within 9 months of starting. Year 2 is generally dedicated to field research, and Year 3 to analysis and writing up, with the final award being a Joint PhD from SOAS University of London and BRAC University.","Question (Banglish): SOAS er shathe Joint PhD program shomoyer shathe kivabe structured?
Answer (English): Students typically spend their first months building a literature review and research plan, aiming to upgrade from MPhil to PhD status within 9 months of starting. Year 2 is generally dedicated to field research, and Year 3 to analysis and writing up, with the final award being a Joint PhD from SOAS University of London and BRAC University.

Question: How is the Joint PhD program with SOAS structured over time?
Answer: Students typically spend their first months building a literature review and research plan, aiming to upgrade from MPhil to PhD status within 9 months of starting. Year 2 is generally dedicated to field research, and Year 3 to analysis and writing up, with the final award being a Joint PhD from SOAS University of London and BRAC University.

Question (Banglish): Ei joint PhD program e student ra ki London na thakleo Bangladesh theke korte parbe?
Answer (English): Yes, some PhD students are based in Bangladesh; SOAS research training components are designed to be offered in a hybrid format so that Bangladesh-based students can still participate.

Question: Does BRAC University offer a PhD program?
Answer: Yes, BRAC University offers a Joint PhD in the Political Economy of Development, run together with SOAS University of London, through BRAC University's research institute, the BRAC Institute of Governance and Development (BIGD).

Question (Banglish): BRAC University ki PhD program offer kore?
Answer (English): Yes, BRAC University offers a Joint PhD in the Political Economy of Development, run together with SOAS University of London, through BRAC University's research institute, the BRAC Institute of Governance and Development (BIGD).","The Joint PhD program with SOAS is structured over time as follows: Students typically spend their first months building a literature review and research plan, aiming to upgrade from MPhil to PhD status within 9 months of starting. Year 2 is generally dedicated to field research, and Year 3 to analysis and writing up, with the final award being a Joint PhD from SOAS University of London and BRAC University.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0211,0.0000,11.3761,11.3973,2026-07-28T09:41:11.028172+00:00,0.2763,0.9992
BQ055,adaptive_novel,BRAC University Medical Center ki ki service provide kore?,"The Medical Center offers emergency medical services and free consultations/medicine to students and employees, health checkups with an official Health Card, referrals to partner hospitals for emergencies, ambulance support, and workshops on reproductive health and family planning. It also runs blood donation programs in collaboration with student clubs, arranges vaccination drives for communicable diseases, and holds regular STD/reproductive health workshops each semester with BRAC James P Grant School of Public Health.","Question (Banglish): BRAC University Medical Center ki ki service provide kore?
Answer (English): The Medical Center offers emergency medical services and free consultations/medicine to students and employees, health checkups with an official Health Card, referrals to partner hospitals for emergencies, ambulance support, and workshops on reproductive health and family planning. It also runs blood donation programs in collaboration with student clubs, arranges vaccination drives for communicable diseases, and holds regular STD/reproductive health workshops each semester with BRAC James P Grant School of Public Health.

Question: Hi, what services does the BRAC University Medical Center provide?
Answer: The Medical Center offers emergency medical services and free consultations/medicine to students and employees, health checkups with an official Health Card, referrals to partner hospitals for emergencies, ambulance support, and workshops on reproductive health and family planning, among other services.

Question: What services does the BRAC University Medical Center provide?
Answer: The Medical Center offers emergency medical services and free consultations/medicine to students and employees, health checkups with an official Health Card, referrals to partner hospitals for emergencies, ambulance support, and workshops on reproductive health and family planning. It also runs blood donation programs in collaboration with student clubs, arranges vaccination drives for communicable diseases, and holds regular STD/reproductive health workshops each semester with BRAC James P Grant School of Public Health.

Question (Banglish): BRAC University te student der jonno ki medical center ache?
Answer (English): Yes, BRAC University's Student Life section lists a Medical Center that provides healthcare services to students on campus, in addition to the medical facilities available at the Savar Residential Campus.

Question: Does BRAC University have a medical center for students?
Answer: Yes, BRAC University's Student Life section lists a Medical Center that provides healthcare services to students on campus, in addition to the medical facilities available at the Savar Residential Campus.","The BRAC University Medical Center offers emergency medical services and free consultations/medicine to students and employees, health checkups with an official Health Card, referrals to partner hospitals for emergencies, ambulance support, and workshops on reproductive health and family planning. It also runs blood donation programs in collaboration with student clubs, arranges vaccination drives for communicable diseases, and holds regular STD/reproductive health workshops each semester with BRAC James P Grant School of Public Health.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0201,0.0000,12.2516,12.2718,2026-07-28T09:41:23.300466+00:00,0.0948,1.0206
BQ056,adaptive_novel,"BSS in Anthropology, BA in English, ar LLB admission er jonno kon kon subject test hoy?","Applicants to BSS in Anthropology, BA in English, and LLB (Hons) are tested only in English as part of the admission test.","Question (Banglish): BSS in Anthropology, BA in English, ar LLB admission er jonno kon kon subject test hoy?
Answer (English): Applicants to BSS in Anthropology, BA in English, and LLB (Hons) are tested only in English as part of the admission test.

Question: What subjects are tested for BSS in Anthropology, BA in English, and LLB admission?
Answer: Applicants to BSS in Anthropology, BA in English, and LLB (Hons) are tested only in English as part of the admission test.

Question: Hey, what subjects are tested for BSS in Anthropology, BA in English, and LLB admission?
Answer: Applicants to BSS in Anthropology, BA in English, and LLB (Hons) are tested only in English as part of the admission test.

Question (Banglish): BBA ar BSS in Economics admission test e kon kon subject test hoy?
Answer (English): Applicants to BBA and BSS in Economics are tested on English and Mathematics in the admission test.

Question (Banglish): CSE, EEE, Physics, ba Mathematics er moto BSc program er jonno kon kon subject test hoy?
Answer (English): Applicants to CSE, ECE, EEE, Physics, Applied Physics & Electronics, and Mathematics programs are tested on English, Mathematics, Higher Mathematics, and Physics as part of the admission test.","Applicants to BSS in Anthropology, BA in English, and LLB (Hons) are tested only in English as part of the admission test.",open_ended,linear,0.5,False,False,False,False,False,True,,0.0214,0.0000,5.9939,6.0155,2026-07-28T09:41:29.316661+00:00,0.2289,1.0688
BQ057,adaptive_novel,"BRAC University School of Law kobe established hoyechilo, ar eta ki degree offer kore?","The School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.","Question (Banglish): BRAC University School of Law kobe established hoyechilo, ar eta ki degree offer kore?
Answer (English): The School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.

Question: When was the BRAC University School of Law established, and what degree does it offer?
Answer: The School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.

Question (Banglish): BRAC University kobe establish hoyechilo, ar ke prothisthata?
Answer (English): BRAC University was established in 2001, founded by Sir Fazle Hasan Abed, and is affiliated with the University Grants Commission (UGC) of Bangladesh.

Question (Banglish): BRAC University er School of Law ki Master of Laws (LL.M.) program offer kore?
Answer (English): Yes, alongside the undergraduate LL.B. (Hons), the School of Law offers an LL.M. program aimed at both emerging and experienced legal professionals, covering areas from human rights and international law to corporate governance and digital/cyber law.

Question (Banglish): School of Humanities and Social Sciences ta ki, ar eta kobe founded hoyechilo?
Answer (English): Founded in 2019, this school supervises BRAC University's teaching and research activities in the liberal arts, spanning departments related to humanities and social sciences.","The School of Law was founded in 2004 and offers a four-year undergraduate Bachelor of Laws (LL.B. Hons.) program, along with a postgraduate LL.M. program.",open_ended,linear,0.5,False,False,False,False,False,True,,0.0194,0.0000,6.6856,6.7052,2026-07-28T09:41:36.022110+00:00,0.2658,1.0325
BQ058,adaptive_novel,Wishlist e unnecessary course select na korte keno bola hoy?,"Course demand influences planning, and unnecessary selections may misrepresent actual needs","Question (Banglish): Wishlist e unnecessary course select na korte keno bola hoy?
Answer (English): Course demand influences planning, and unnecessary selections may misrepresent actual needs

Question: Why is it advised not to select unnecessary courses in the Wishlist?
Answer: Course demand influences planning, and unnecessary selections may misrepresent actual needs

Question (Banglish): Wishlist event e course select korar por ki korte hobe?
Answer (English): Press the ""Confirm"" button within the assigned slot time

Question (Banglish): Connect system e Course Wishlist feature er purpose ki?
Answer (English): Addition of preferred courses to a wishlist to secure seats as they become available while following university policies

Question: Purpose of the Course Wishlist feature in the Connect system?
Answer: Addition of preferred courses to a wishlist to secure seats as they become available while following university policies","Course demand influences planning, and unnecessary selections may misrepresent actual needs.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0206,0.0000,4.0887,4.1095,2026-07-28T09:41:40.132007+00:00,0.2903,1.0197
BQ059,adaptive_novel,BRAC University te notun club shuru korte basic requirement ar application process ta ki?,"To start a new club, you need at least 50 interested student members and one BRACU faculty advisor. The applicants then submit an application to the Director of Co-Curricular Activities, including the club's goals, objectives, a program calendar, and mode of operation, signed by the advisor. The new club's Executive Committee follows the same eligibility rules as any club's committee (see the Executive Committee CGPA/credit requirements). One faculty member can advise only one club at a time, but can additionally co-advise up to one more; a faculty member who isn't an advisor of any club can co-advise up to two.","Question (Banglish): BRAC University te notun club shuru korte basic requirement ar application process ta ki?
Answer (English): To start a new club, you need at least 50 interested student members and one BRACU faculty advisor. The applicants then submit an application to the Director of Co-Curricular Activities, including the club's goals, objectives, a program calendar, and mode of operation, signed by the advisor. The new club's Executive Committee follows the same eligibility rules as any club's committee (see the Executive Committee CGPA/credit requirements). One faculty member can advise only one club at a time, but can additionally co-advise up to one more; a faculty member who isn't an advisor of any club can co-advise up to two.

Question: Can you tell me what the basic requirements and application process to start a new club at BRAC University are?
Answer: To start a new club, you need at least 50 interested student members and one BRACU faculty advisor. The applicants then submit an application to the Director of Co-Curricular Activities, including the club's goals, objectives, a program calendar, and mode of operation, signed by the advisor. The new club's Executive Committee follows the same eligibility rules as any club's committee (see the Executive Committee CGPA/credit requirements). One faculty member can advise only one club at a time, but can additionally co-advise up to one more; a faculty member who isn't an advisor of any club can co-advise up to two.

Question: What are the basic requirements and application process to start a new club at BRAC University?
Answer: To start a new club, you need at least 50 interested student members and one BRACU faculty advisor. The applicants then submit an application to the Director of Co-Curricular Activities, including the club's goals, objectives, a program calendar, and mode of operation, signed by the advisor. The new club's Executive Committee follows the same eligibility rules as any club's committee (see the Executive Committee CGPA/credit requirements). One faculty member can advise only one club at a time, but can additionally co-advise up to one more; a faculty member who isn't an advisor of any club can co-advise up to two.

Question: Curious about something: what are the basic requirements and application process to start a new club at BRAC University?
Answer: To start a new club, you need at least 50 interested student members and one BRACU faculty advisor. The applicants then submit an application to the Director of Co-Curricular Activities, including the club's goals, objectives, a program calendar, and mode of operation, signed by the advisor. The new club's Executive Committee follows the same eligibility rules as any club's committee (see the Executive Committee CGPA/credit requirements). One faculty member can advise only one club at a time, but can additionally co-advise up to one more; a faculty member who isn't an advisor of any club can co-advise up to two.

Question (Banglish): Ami ki nijer club shuru korte pari? Process ta ki?
Answer (English): Of course you can start your own club. Here is some information to get started: At least 75 student members and 1 advisor [from BRACU faculty] are needed to start a
club. An application to the director, co-curricular activities with goals, objectives, program calendar and mode of operation, signed by the advisor/ co-advisor[s] should be submitted by the applicants intending to open the club. For more details , go to: https://www.bracu.ac.bd/sites/default/files/Proctor_office/bu_disciplinary_policies/8.%20OCA%20Guidelines.pdf","To start a new club, you need at least 50 interested student members and one BRACU faculty advisor. The applicants then submit an application to the Director of Co-Curricular Activities, including the club's goals, objectives, a program calendar, and mode of operation, signed by the advisor.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0221,0.0000,9.7661,9.7884,2026-07-28T09:41:49.920797+00:00,0.2849,0.9369
BQ060,adaptive_novel,BRAC University ki kokhono World Universities Debating Championship (WUDC) jitteche?,"Yes, twice. In 2013, BRAC Bangladesh A (Ratib Murtaza Ali and Aaqib Farhan Hossain) won the English-as-a-Second-Language (ESL) category at WUDC in Berlin - Bangladesh's first such win. In 2022, BRAC University students Sourodip Paul and Sajid Asbat Khandaker won the WUDC open category outright in Belgrade, becoming the first Asian team ever to win the tournament's top title.","Question (Banglish): BRAC University ki kokhono World Universities Debating Championship (WUDC) jitteche?
Answer (English): Yes, twice. In 2013, BRAC Bangladesh A (Ratib Murtaza Ali and Aaqib Farhan Hossain) won the English-as-a-Second-Language (ESL) category at WUDC in Berlin - Bangladesh's first such win. In 2022, BRAC University students Sourodip Paul and Sajid Asbat Khandaker won the WUDC open category outright in Belgrade, becoming the first Asian team ever to win the tournament's top title.

Question: Has BRAC University ever won the World Universities Debating Championship (WUDC)?
Answer: Yes, twice. In 2013, BRAC Bangladesh A (Ratib Murtaza Ali and Aaqib Farhan Hossain) won the English-as-a-Second-Language (ESL) category at WUDC in Berlin - Bangladesh's first such win. In 2022, BRAC University students Sourodip Paul and Sajid Asbat Khandaker won the WUDC open category outright in Belgrade, becoming the first Asian team ever to win the tournament's top title.

Question: Random question, has BRAC University ever won the World Universities Debating Championship (WUDC)?
Answer: Yes, twice. In 2013, BRAC Bangladesh A (Ratib Murtaza Ali and Aaqib Farhan Hossain) won the English-as-a-Second-Language (ESL) category at WUDC in Berlin - Bangladesh's first such win. In 2022, BRAC University students Sourodip Paul and Sajid Asbat Khandaker won the WUDC open category outright in Belgrade, becoming the first Asian team ever to win the tournament's top title.

Question: Before I forget to ask — has BRAC University ever won the World Universities Debating Championship (WUDC)?
Answer: Yes, twice. In 2013, BRAC Bangladesh A (Ratib Murtaza Ali and Aaqib Farhan Hossain) won the English-as-a-Second-Language (ESL) category at WUDC in Berlin - Bangladesh's first such win. In 2022, BRAC University students Sourodip Paul and Sajid Asbat Khandaker won the WUDC open category outright in Belgrade, becoming the first Asian team ever to win the tournament's top title.

Question (Banglish): BRAC University er debate team recently inter-university tournament e success peyeche ki?
Answer (English): Yes, for example Team BRAC-A won the BDC-BUETDC Pre-UADC 2025 tournament (hosted by the BUET Debating Club), beating out 36 teams from across Bangladesh in the United Asians Debating Championship (UADC) format.","Yes, twice. In 2013, BRAC Bangladesh A (Ratib Murtaza Ali and Aaqib Farhan Hossain) won the English-as-a-Second-Language (ESL) category at WUDC in Berlin - Bangladesh's first such win. In 2022, BRAC University students Sourodip Paul and Sajid Asbat Khandaker won the WUDC open category outright in Belgrade, becoming the first Asian team ever to win the tournament's top title.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0234,0.0000,15.2627,15.2863,2026-07-28T09:42:05.207392+00:00,0.1423,0.9769
BQ061,adaptive_novel,BRAC University er main campus address ta ki?,"BRAC University's main campus is located at Kha 224, Pragati Sarani, Merul Badda, Dhaka 1212, Bangladesh.","Question (Banglish): BRAC University er main campus address ta ki?
Answer (English): BRAC University's main campus is located at Kha 224, Pragati Sarani, Merul Badda, Dhaka 1212, Bangladesh.

Question: What is BRAC University's main campus address?
Answer: BRAC University's main campus is located at Kha 224, Pragati Sarani, Merul Badda, Dhaka 1212, Bangladesh.

Question (Banglish): BRAC University er main campus roughly koto boro?
Answer (English): BRAC University's main Mohakhali/Merul Badda campus is an urban campus covering approximately 5 acres (about 2.0 hectares).

Question: Roughly how large is BRAC University's main campus?
Answer: BRAC University's main Mohakhali/Merul Badda campus is an urban campus covering approximately 5 acres (about 2.0 hectares).

Question (Banglish): BRAC University er main campus building koto boro, ar koto student dhorte pare?
Answer (English): The main campus is a 13-story building with three basements, designed by the Singapore-based architecture firm WOHA, and built to accommodate roughly 12,000-15,000 students.","BRAC University's main campus is located at Kha 224, Pragati Sarani, Merul Badda, Dhaka 1212, Bangladesh.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0160,0.0000,6.2356,6.2517,2026-07-28T09:42:11.459921+00:00,0.0041,1.0011
BQ062,adaptive_novel,GPA calculate korte BRAC University kon formula use kore?,"GPA is calculated as the sum of (grade points x credits) for all courses, divided by the sum of credits attempted - i.e., a credit-weighted average, so a 4-credit course affects the GPA more than a 1-credit course.","Question (Banglish): GPA calculate korte BRAC University kon formula use kore?
Answer (English): GPA is calculated as the sum of (grade points x credits) for all courses, divided by the sum of credits attempted - i.e., a credit-weighted average, so a 4-credit course affects the GPA more than a 1-credit course.

Question: What is the formula BRAC University uses to calculate GPA?
Answer: GPA is calculated as the sum of (grade points x credits) for all courses, divided by the sum of credits attempted - i.e., a credit-weighted average, so a 4-credit course affects the GPA more than a 1-credit course.

Question: Can you tell me what the formula BRAC University uses to calculate GPA is?
Answer: GPA is calculated as the sum of (grade points x credits) for all courses, divided by the sum of credits attempted - i.e., a credit-weighted average, so a 4-credit course affects the GPA more than a 1-credit course.

Question: Kind of urgent, but what is the formula BRAC University uses to calculate GPA?
Answer: GPA is calculated as the sum of (grade points x credits) for all courses, divided by the sum of credits attempted - i.e., a credit-weighted average, so a 4-credit course affects the GPA more than a 1-credit course.

Question (Banglish): CGPA ta thik kon niyome calculate kora hoy?
Answer (English): To calculate your CGPA, simply sum all your GPAs for each semester and divide it by the sum of the Total Credit Units (TCU) for each semester","The formula BRAC University uses to calculate GPA is the sum of (grade points x credits) for all courses, divided by the sum of credits attempted - i.e., a credit-weighted average.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0236,0.0000,6.9477,6.9713,2026-07-28T09:42:18.431409+00:00,0.2021,0.9681
BQ063,adaptive_novel,Mid/final miss korle ki korbo?,"You should inform your course instructor as soon as possible with a valid reason (such as medical emergencies). In some cases, you may need to provide documentation like medical certificates to appeal.","Question (Banglish): Mid/final miss korle ki korbo?
Answer (English): You should inform your course instructor as soon as possible with a valid reason (such as medical emergencies). In some cases, you may need to provide documentation like medical certificates to appeal.

Question: What should I do if I miss my mid/final?
Answer: You should inform your course instructor as soon as possible with a valid reason (such as medical emergencies). In some cases, you may need to provide documentation like medical certificates to appeal.

Question: Random question, what should I do if I miss my mid/final?
Answer: You should inform your course instructor as soon as possible with a valid reason (such as medical emergencies). In some cases, you may need to provide documentation like medical certificates to appeal.

Question (Banglish): Valid reason e student final exam miss korle course teacher er ki korte hoy?
Answer (English): If a student misses the final exam for a documented valid reason (such as a medical emergency), the course teacher can arrange a make-up exam, and if course requirements genuinely can't be completed in time, an 'Incomplete' (I) grade with a defined completion deadline (up to 8 weeks after the final exam) may be assigned instead.

Question (Banglish): Kono kichur deadline miss korle ekjon student er ki korte hobe?
Answer (English): Students should contact with their respective department co coordinators (DCOs).","You should inform your course instructor as soon as possible with a valid reason (such as medical emergencies). In some cases, you may need to provide documentation like medical certificates to appeal.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0158,0.0000,6.4059,6.4218,2026-07-28T09:42:24.854116+00:00,0.1935,0.8890
BQ064,adaptive_novel,Installment e fee pay korar procedure ta ki?,A form will be shared by gsuite if the facility is available for that particular semester and you can fill up the form and apply for installment payment.,"Question (Banglish): Installment e fee pay korar procedure ta ki?
Answer (English): A form will be shared by gsuite if the facility is available for that particular semester and you can fill up the form and apply for installment payment.

Question: Whats the procedure to pay my fees in installment?
Answer: A form will be shared by gsuite if the facility is available for that particular semester and you can fill up the form and apply for installment payment.

Question: I looked around the site but couldn't find it — whats the procedure to pay my fees in installment?
Answer: A form will be shared by gsuite if the facility is available for that particular semester and you can fill up the form and apply for installment payment.

Question (Banglish): BRAC University te installment e tuition pay kora kivabe kaj kore?
Answer (English): Once a student's installment plan is approved, the total amount on their Connect pay slip is divided by the approved number of installments, and revised pay slips are generated accordingly. Installments are paid using the same methods as regular payment (Connect pay slip, Payment Gateway, or BRAC Bank Internet Banking), and the next installment's pay slip is generated only after the current one is paid.

Question (Banglish): Notun system ki apply na kore installment payment allow korbe? Korle kivabe?
Answer (English): Yes, students will have the option to pay tuition fees in installments without making any further application.",A form will be shared by gsuite if the facility is available for that particular semester and you can fill up the form and apply for installment payment.,open_ended,linear,0.5,False,True,True,False,False,True,,0.0172,0.0000,6.0105,6.0278,2026-07-28T09:42:30.882402+00:00,0.2051,1.0187
BQ065,adaptive_novel,Route-01 (Abdullahpur) er designated bus stop gula kothay?,"The designated stops are: Polwel Carnation Shopping Centre, House Building (Labaid Diagnostic), Azampur (Uttara East Police Station), Jasimuddin (Popular Diagnostic), Airport (Police Box), Kawla (Foot Over-Bridge), Khilkhet (First Foot Over-Bridge), Biswa Road, Shewrah, BRAC University.","Question (Banglish): Route-01 (Abdullahpur) er designated bus stop gula kothay?
Answer (English): The designated stops are: Polwel Carnation Shopping Centre, House Building (Labaid Diagnostic), Azampur (Uttara East Police Station), Jasimuddin (Popular Diagnostic), Airport (Police Box), Kawla (Foot Over-Bridge), Khilkhet (First Foot Over-Bridge), Biswa Road, Shewrah, BRAC University.

Question (Banglish): Route-09 (Bashundhara Residential Area) er designated bus stop gula kothay?
Answer (English): The designated stops are: Bashundhara Gate, Bashundhara R/A, Bashundhara Shwapno, Apollo Hospital (Evercare), BRAC University.

Question (Banglish): Route-08 (Narayanganj) er designated bus stop gula kothay?
Answer (English): The designated stops are: Chashara Bus Stand, Narayanganj Club, Chanmari, Hajiganj, Signboard, Jatrabari, Motijheel, Press Club, High Court, Shahbagh, BRAC University.

Question (Banglish): Route-07 (Mohammadpur) er designated bus stop gula kothay?
Answer (English): The designated stops are: Mohammadpur Bus Stand, College Gate, Shyamoli, Kallyanpur, Gabtoli, Technical Mor, Darus Salam, Mirpur-1, Mirpur-2, Mirpur-10, Mirpur-12, ECB Chattar, BRAC University.

Question (Banglish): Route-04 (Azimpur) er designated bus stop gula kothay?
Answer (English): The designated stops are: Azimpur Bus Stand, Nilkhet, New Market, Science Lab, Kataban, Shahbagh, High Court, Press Club, Motsho Bhaban, Bijoynagar, Kakrail Mosque, Shantinagar, Malibagh Railgate, Rampura TV Centre, Badda Link Road, BRAC University.","The designated stops for Route-01 (Abdullahpur) are Polwel Carnation Shopping Centre, House Building (Labaid Diagnostic), Azampur (Uttara East Police Station), Jasimuddin (Popular Diagnostic), Airport (Police Box), Kawla (Foot Over-Bridge), Khilkhet (First Foot Over-Bridge), Biswa Road, Shewrah, and BRAC University.",open_ended,linear,0.5,False,False,False,False,False,True,,0.0186,0.0000,11.6829,11.7016,2026-07-28T09:42:42.584308+00:00,0.1084,1.0479
BQ066,adaptive_novel,SSC/HSC ba A-Level result er upor base kore ki undergraduate tuition waiver available?,"Undergraduate applicants can receive a tuition waiver (commonly around 25%, with higher tiers such as 30% or 100% for top scorers in the BRACU Admission Test) in their first semester, based on their prior academic performance at SSC/O-Level, HSC/A-Level, or IB Diploma.","Question (Banglish): SSC/HSC ba A-Level result er upor base kore ki undergraduate tuition waiver available?
Answer (English): Undergraduate applicants can receive a tuition waiver (commonly around 25%, with higher tiers such as 30% or 100% for top scorers in the BRACU Admission Test) in their first semester, based on their prior academic performance at SSC/O-Level, HSC/A-Level, or IB Diploma.

Question: What undergraduate tuition waiver is available based on SSC/HSC or A-Level results?
Answer: Undergraduate applicants can receive a tuition waiver (commonly around 25%, with higher tiers such as 30% or 100% for top scorers in the BRACU Admission Test) in their first semester, based on their prior academic performance at SSC/O-Level, HSC/A-Level, or IB Diploma.

Question: Sorry if this was already answered, but what undergraduate tuition waiver is available based on SSC/HSC or A-Level results?
Answer: Undergraduate applicants can receive a tuition waiver (commonly around 25%, with higher tiers such as 30% or 100% for top scorers in the BRACU Admission Test) in their first semester, based on their prior academic performance at SSC/O-Level, HSC/A-Level, or IB Diploma.

Question (Banglish): Undergraduate result er upor base kore postgraduate applicant der jonno ki tuition fee waiver ache?
Answer (English): Yes. For most BRAC University postgraduate programs (excluding MBA, EMBA, ECD, M.Ed, MPH and MHPSS), graduates of public universities and other UGC-approved universities can receive a 20-40% tuition fee waiver based on their undergraduate academic results, effective from Summer 2017 onward.

Question: Is there a tuition fee waiver available for postgraduate applicants based on their undergraduate results?
Answer: Yes. For most BRAC University postgraduate programs (excluding MBA, EMBA, ECD, M.Ed, MPH and MHPSS), graduates of public universities and other UGC-approved universities can receive a 20-40% tuition fee waiver based on their undergraduate academic results, effective from Summer 2017 onward.","Undergraduate applicants can receive a tuition waiver (commonly around 25%, with higher tiers such as 30% or 100% for top scorers in the BRACU Admission Test) in their first semester, based on their prior academic performance at SSC/O-Level, HSC/A-Level, or IB Diploma.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0210,0.0000,9.5256,9.5469,2026-07-28T09:42:52.131494+00:00,0.2332,1.0255
BQ067,adaptive_novel,Event er jonno food ba refreshment arrange korar process ta ki?,"For refreshments from the Brac University cafeteria, orders must be confirmed by OCA, and payments will be made by the Accounts Office from the club/forum budget (not in cash). For refreshments from outside vendors, financial assistance will be transferred to the club advisor's bank account as per the approved budget.","Question (Banglish): Event er jonno food ba refreshment arrange korar process ta ki?
Answer (English): For refreshments from the Brac University cafeteria, orders must be confirmed by OCA, and payments will be made by the Accounts Office from the club/forum budget (not in cash). For refreshments from outside vendors, financial assistance will be transferred to the club advisor's bank account as per the approved budget.

Question (Banglish): Kono event er jonno Food/Refreshment kivabe arrange korbo?
Answer (English): Clubs must purchase food and water for events directly from stores.

Proper money receipts must be collected for all expenses.

After the event, all bills and receipts must be submitted to the Office of Co-curricular Activities (OCA).

Once verified, the necessary financial procedures will be carried out.

For post-budget events, the approved amount will be transferred to the club advisor's bank account after submission and verification of the bills.

Question: How to arrange Food/Refreshment for any event?
Answer: Clubs must purchase food and water for events directly from stores.

Proper money receipts must be collected for all expenses.

After the event, all bills and receipts must be submitted to the Office of Co-curricular Activities (OCA).

Once verified, the necessary financial procedures will be carried out.

For post-budget events, the approved amount will be transferred to the club advisor’s bank account after submission and verification of the bills.

Question: Not sure if this is covered elsewhere, but how to arrange Food/Refreshment for any event?
Answer: Clubs must purchase food and water for events directly from stores.

Proper money receipts must be collected for all expenses.

After the event, all bills and receipts must be submitted to the Office of Co-curricular Activities (OCA).

Once verified, the necessary financial procedures will be carried out.

For post-budget events, the approved amount will be transferred to the club advisor’s bank account after submission and verification of the bills.

Question (Banglish): Notun event organize korar jonno kivabe apply korbo?
Answer (English): Submit the Event proposal with the advisor's approval (Advisor will must have his signature in the proposal). The proposal must contain detailed information on the event plan and budget. Email the proposal to <student_org@bracu.ac.bd> and cc the club advisor.","For events, orders for refreshments from the Brac University cafeteria must be confirmed by OCA, and payments will be made by the Accounts Office from the club/forum budget. For refreshments from outside vendors, financial assistance will be transferred to the club advisor's bank account as per the approved budget.",open_ended,linear,0.5,False,True,True,False,False,True,,0.0195,0.0000,9.0488,9.0684,2026-07-28T09:43:01.200307+00:00,0.0810,0.6500
