query_id,config,is_entity_heavy,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q169,vector_only,True,0.0,1.0,1.0,0.5,0.6608397947263839,0.8328978515038054
Q170,vector_only,True,1.0,1.0,1.0,1.0,0.9558295932317544,0.9558295932317544
Q171,vector_only,True,1.0,1.0,1.0,1.0,0.6843515475204855,0.8995023444012693
Q172,vector_only,True,1.0,1.0,1.0,1.0,1.0,1.0
Q173,vector_only,True,1.0,1.0,1.0,1.0,0.5855700749881525,0.8332128630752801
Q174,vector_only,True,1.0,1.0,1.0,1.0,0.75369761125927,0.876848805629635
Q175,vector_only,True,1.0,1.0,1.0,1.0,0.830419897363192,0.9361705073520016
Q176,vector_only,True,1.0,1.0,1.0,1.0,0.6992148198508501,0.9223960604395118
Q177,vector_only,True,1.0,1.0,1.0,1.0,1.0,1.0
Q178,vector_only,True,1.0,1.0,1.0,1.0,0.6843515475204855,0.9182162519778518
Q179,vector_only,True,1.0,1.0,1.0,1.0,0.5413996682199069,0.7946775459209724
Q180,vector_only,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.9740298100854945
Q181,vector_only,True,1.0,1.0,1.0,1.0,1.0,1.0
Q182,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q183,vector_only,True,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q184,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q185,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q186,vector_only,True,1.0,1.0,1.0,1.0,1.0,1.0
Q187,vector_only,True,0.0,0.0,0.0,0.14285714285714285,0.0,0.3333333333333333
Q188,vector_only,True,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q189,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q190,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q191,vector_only,True,0.0,0.0,0.0,0.14285714285714285,0.0,0.3333333333333333
Q192,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q193,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q194,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q195,vector_only,True,1.0,1.0,1.0,1.0,1.0,1.0
Q196,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q197,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q198,vector_only,True,1.0,1.0,1.0,1.0,0.5413996682199069,0.7933009890796178
Q199,vector_only,True,0.0,0.0,0.0,0.0,0.0,0.0
Q200,vector_only,True,1.0,1.0,1.0,1.0,0.3903800499921017,0.7827141072039429
Q001,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q002,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q003,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q004,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q005,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q006,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q007,full_hybrid,False,0.0,1.0,1.0,0.5,0.6934264036172708,0.6934264036172708
Q008,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q009,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q010,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q011,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q012,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q013,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q014,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q015,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q016,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q017,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q018,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q019,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q020,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q021,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q022,full_hybrid,False,1.0,1.0,1.0,1.0,0.8318724637288826,0.9619991470595832
Q023,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q024,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q025,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q026,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q027,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q028,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q029,full_hybrid,False,1.0,1.0,1.0,1.0,0.4703652827859579,0.8112231196105879
Q030,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q031,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q032,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q033,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q034,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q035,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q036,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q037,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q038,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q039,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q040,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q041,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q042,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q043,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q044,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,0.983303248698947
Q045,full_hybrid,False,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q046,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q047,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q048,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q049,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q050,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q051,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q052,full_hybrid,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9010126104210695
Q053,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q054,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q055,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q056,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q057,full_hybrid,False,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q058,full_hybrid,False,0.0,1.0,1.0,0.5,0.6608397947263839,0.7816510974258781
Q059,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q060,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q061,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q062,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q063,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q064,full_hybrid,False,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879
Q065,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q066,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q067,full_hybrid,False,1.0,1.0,1.0,1.0,0.8318724637288826,0.9493885684853097
Q068,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q069,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q070,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q071,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q072,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q073,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q074,full_hybrid,False,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q075,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q076,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q077,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q078,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q079,full_hybrid,False,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q080,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q081,full_hybrid,False,0.0,0.0,0.0,0.0,0.0,0.0
Q082,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q083,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q084,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q085,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q086,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q087,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q088,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q089,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q090,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q091,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q092,full_hybrid,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q093,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q094,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q095,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q096,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q097,full_hybrid,False,1.0,1.0,1.0,1.0,0.9469024295259745,0.9469024295259745
Q098,full_hybrid,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q099,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q100,full_hybrid,False,1.0,1.0,1.0,1.0,1.0,1.0
Q101,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q102,full_hybrid,True,1.0,1.0,1.0,1.0,0.46927872602275644,0.7737459235132744
Q103,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q104,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q105,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q106,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q107,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q108,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q109,full_hybrid,True,1.0,1.0,1.0,1.0,0.9558295932317544,0.9558295932317544
Q110,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q111,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q112,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q113,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q114,full_hybrid,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8175295903539445
Q115,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q116,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q117,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q118,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q119,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q120,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q121,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q122,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q123,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q124,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q125,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q126,full_hybrid,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8175295903539445
Q127,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q128,full_hybrid,True,1.0,1.0,1.0,1.0,0.8539316501572937,0.9705437052559006
Q129,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q130,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q131,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q132,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q133,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q134,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q135,full_hybrid,True,1.0,1.0,1.0,1.0,0.8772153153380493,0.8772153153380493
Q136,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q137,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q138,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q139,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q140,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q141,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q142,full_hybrid,True,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q143,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q144,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q145,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q146,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q147,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q148,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q149,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q150,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q151,full_hybrid,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.9530418785472458
Q152,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q153,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q154,full_hybrid,True,1.0,1.0,1.0,1.0,0.48522855511632257,0.7923583684378549
Q155,full_hybrid,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.7977228895450266
Q156,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q157,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q158,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q159,full_hybrid,True,1.0,1.0,1.0,1.0,0.4703652827859579,0.8196683128314594
Q160,full_hybrid,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8065735963827293
Q161,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q162,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q163,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q164,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q165,full_hybrid,True,1.0,1.0,1.0,1.0,0.639945385422766,0.8591935539386371
Q166,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,0.9842184869190973
Q167,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q168,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q169,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q170,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q171,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q172,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q173,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q174,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q175,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q176,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q177,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q178,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q179,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q180,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q181,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q182,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q183,full_hybrid,True,1.0,1.0,1.0,1.0,0.830419897363192,0.9397911964740514
Q184,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q185,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q186,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q187,full_hybrid,True,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q188,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q189,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q190,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q191,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q192,full_hybrid,True,1.0,1.0,1.0,1.0,0.6713860725233041,0.8385465274895063
Q193,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q194,full_hybrid,True,1.0,1.0,1.0,1.0,1.0,1.0
Q195,full_hybrid,True,1.0,1.0,1.0,1.0,0.7653606369886217,0.9134015924715543
Q196,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q197,full_hybrid,True,1.0,1.0,1.0,1.0,0.8318724637288826,0.9709286432396583
Q198,full_hybrid,True,1.0,1.0,1.0,1.0,0.8539316501572937,0.9560290452802053
Q199,full_hybrid,True,0.0,0.0,0.0,0.0,0.0,0.0
Q200,full_hybrid,True,1.0,1.0,1.0,1.0,0.7365896932159578,0.8756458727267334
Q001,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q002,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q003,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q004,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q005,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q006,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q007,adaptive,False,0.0,1.0,1.0,0.5,0.6934264036172708,0.6934264036172708
Q008,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q009,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q010,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q011,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q012,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q013,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q014,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q015,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q016,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q017,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q018,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q019,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q020,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q021,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q022,adaptive,False,1.0,1.0,1.0,1.0,0.8318724637288826,0.9619991470595832
Q023,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q024,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q025,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q026,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q027,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q028,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q029,adaptive,False,1.0,1.0,1.0,1.0,0.4703652827859579,0.8112231196105879
Q030,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q031,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q032,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q033,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q034,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q035,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q036,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q037,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q038,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q039,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q040,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q041,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q042,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q043,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q044,adaptive,False,1.0,1.0,1.0,1.0,1.0,0.983303248698947
Q045,adaptive,False,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q046,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q047,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q048,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q049,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q050,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q051,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q052,adaptive,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9010126104210695
Q053,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q054,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q055,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q056,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q057,adaptive,False,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q058,adaptive,False,0.0,1.0,1.0,0.5,0.6608397947263839,0.7816510974258781
Q059,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q060,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q061,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q062,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q063,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q064,adaptive,False,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879
Q065,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q066,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q067,adaptive,False,1.0,1.0,1.0,1.0,0.8318724637288826,0.9493885684853097
Q068,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q069,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q070,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q071,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q072,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q073,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q074,adaptive,False,1.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876
Q075,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q076,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q077,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q078,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q079,adaptive,False,1.0,1.0,1.0,1.0,0.9674679834891693,0.9674679834891693
Q080,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q081,adaptive,False,0.0,0.0,0.0,0.0,0.0,0.0
Q082,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q083,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q084,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q085,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q086,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q087,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q088,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q089,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q090,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q091,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q092,adaptive,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q093,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q094,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q095,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q096,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q097,adaptive,False,1.0,1.0,1.0,1.0,0.9469024295259745,0.9469024295259745
Q098,adaptive,False,1.0,1.0,1.0,1.0,0.7653606369886217,0.9325210919548239
Q099,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q100,adaptive,False,1.0,1.0,1.0,1.0,1.0,1.0
Q101,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q102,adaptive,True,1.0,1.0,1.0,1.0,0.46927872602275644,0.7737459235132744
Q103,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q104,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q105,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q106,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q107,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q108,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q109,adaptive,True,1.0,1.0,1.0,1.0,0.9828920819566879,0.9828920819566879
Q110,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q111,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q112,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q113,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q114,adaptive,True,1.0,1.0,1.0,1.0,0.8503449055347546,0.8503449055347546
Q115,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q116,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q117,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q118,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q119,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q120,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q121,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q122,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q123,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q124,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q125,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q126,adaptive,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8315546295836225
Q127,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q128,adaptive,True,1.0,1.0,1.0,1.0,0.6548086577531307,0.8883444449388402
Q129,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q130,adaptive,True,0.0,0.0,0.0,0.0,0.0,0.0
Q131,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q132,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q133,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q134,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q135,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
