query_id,config,query,reference_answer,retrieved_context,generated_answer,route,fusion,lambda,abstained,raw_abstain,sufficient_context_override,graph_augmented,faculty_room_augmented,exact_match_any,question_match_any,translated_query,normalized_query,retrieval_s,rerank_s,generation_s,total_s,timestamp,query_confidence,query_top1_score,bleu,rougeL,meteor,bertscore
FR-27,adaptive_novel,Who teaches the theory section of CSE250-03A and what is their office room?,Sheikh Iftekhar Ahmed (C. Lecturer) teaches the theory section of CSE250-03A. Their office room is 4P.,"Course: CSE250-03A
Theory Initial: SEF
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 07H-26C
Lab Faculty: RFQ,UPM
Lab Day: SAT
Lab Time: 2:00 PM
Lab Room: 12B-20L

Course: CSE250-01A
Theory Initial: MHY
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 07H-27C
Lab Faculty: EHQ,MHY
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12B-20L

Course: CSE250-01B
Theory Initial: MHY
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 07H-27C
Lab Faculty: UPM,ALSM
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12B-20L

Initial: UPM
Name: Tasnim Sobhan Upoma
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE250-01B (LAB) UPM,ALSM 12B-20L; 12:30 PM - CSE250-01B (LAB) UPM,ALSM 12B-20L; 2:00 PM - CSE250-03A (LAB) RFQ,UPM 12B-20L; 3:30 PM - CSE250-03A (LAB) RFQ,UPM 12B-20L

Course: CSE251-03A
Theory Initial: FFR
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 07H-27C
Lab Faculty: FFR,RFQ
Lab Day: WED
Lab Time: 2:00 PM
Lab Room: 12B-20L","The instructor who teaches the theory section of CSE250-03A is SEF, but unfortunately, there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0229,0.0,6.2122,6.2352,2026-07-31T16:14:59.978924+00:00,100.0008,100.0167,0.24835336815593242,0.5,0.5236847409796412,0.9021102786064148
FR-28,adaptive_novel,Who teaches the theory section of CSE422-15 and what is their office room?,Rafiad Sadat Shahir (Lecturer) teaches the theory section of CSE422-15. Their office room is 4N154.,"Course: CSE422-15
Theory Initial: RSS
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 09A-04C
Lab Faculty: RRH,FFU
Lab Day: THU
Lab Time: 8:00 AM
Lab Room: 09B-11L

Course: CSE331-15
Theory Initial: RFR
Theory Day: MON+WED
Theory Time: 8:00 AM
Theory Room: 07D-20C

Course: STA201-15
Theory Initial: TBS
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 09H-37C

Course: STA101-15
Theory Initial: TBS
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 10B-18C

Initial: RRH
Name: Mr. Rafeed Rahman
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE422-15 (LAB) RRH,FFU 09B-11L; 9:30 AM - CSE422-15 (LAB) RRH,FFU 09B-11L; 11:00 AM - CSE422-19 (LAB) MHDE,RRH 09B-11L; 12:30 PM - CSE422-19 (LAB) MHDE,RRH 09B-11L","The instructor teaching the theory section of CSE422-15 is not specified in the provided context. However, it does mention that Mr. Rafeed Rahman (RRH) has scheduled commitments for the lab sections of CSE422-15 on Thursday at 8:00 AM and 9:30 AM, but it does not provide information about who teaches the theory section.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0273,0.0,11.5125,11.5399,2026-07-31T16:15:11.519679+00:00,100.0019,100.0167,0.08816582219728929,0.2191780821917808,0.4166367229608337,0.8568655848503113
FR-29,adaptive_novel,Who teaches the theory section of CSE250-05B and what is their office room?,Mr. Purbayan Das (Lecturer) teaches the theory section of CSE250-05B. Their office room is 4N140.,"Course: CSE250-05B
Theory Initial: PDS
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 07H-27C
Lab Faculty: MTOT,RFQ
Lab Day: WED
Lab Time: 8:00 AM
Lab Room: 12B-20L

Course: CSE251-05B
Theory Initial: RAO
Theory Day: SUN+TUE
Theory Time: 3:30 PM
Theory Room: 07H-27C
Lab Faculty: SDQ,NFS
Lab Day: WED
Lab Time: 11:00 AM
Lab Room: 12B-20L

Course: CSE250-04B
Theory Initial: FFR
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 07H-27C
Lab Faculty: MHY,PDS
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: 12B-20L

Course: CSE350-05B
Theory Initial: ARA
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09A-07C
Lab Faculty: ARA,TSE
Lab Day: MON
Lab Time: 2:00 PM
Lab Room: FT10-02L

Course: CSE260-05B
Theory Initial: NLH
Theory Day: MON+WED
Theory Time: 8:00 AM
Theory Room: 09A-03C
Lab Faculty: PBK,NQM
Lab Day: TUE
Lab Time: 8:00 AM
Lab Room: FT10-04L","The instructor teaching the theory section of CSE250-05B is PDS, but unfortunately, there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0243,0.0,6.1063,6.1307,2026-07-31T16:15:17.650731+00:00,100.0003,100.0167,0.20828838183973028,0.5263157894736842,0.5505403687221869,0.9112088084220886
FR-30,adaptive_novel,Who teaches the theory section of CSE421-21 and what is their office room?,Tanveer Rahman (Lecturer) teaches the theory section of CSE421-21. Their office room is 4M112.,"Course: CSE421-21
Theory Initial: TVRR
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 10B-15C
Lab Faculty: CPTH,NKMA
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12D-26L

Initial: NKMA
Name: K. M. Azwad Hossain
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE421-21 (LAB) CPTH,NKMA 12D-26L,CSE421-24 (LAB) CPTH,NKMA 12D-26L; 12:30 PM - CSE421-21 (LAB) CPTH,NKMA 12D-26L,CSE421-24 (LAB) CPTH,NKMA 12D-26L; 2:00 PM - CSE421-03 09D-17C; 3:30 PM - Consultation

Initial: TVRR
Name: Tanveer Rahman
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - CSE421-21 10B-15C; 12:30 PM - CSE421-22 10B-13C

Initial: TVRR
Name: Tanveer Rahman
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - CSE421-21 10B-15C; 12:30 PM - CSE421-22 10B-13C

Course: CSE340-21
Theory Initial: FARS
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 09H-33C","The instructor who teaches the theory section of CSE421-21 is Tanveer Rahman, and according to the retrieved context, there is no information about his office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0228,0.0,6.7382,6.7611,2026-07-31T16:15:24.412614+00:00,100.0019,100.0167,0.2050651441691591,0.42857142857142855,0.5659176847004072,0.916100263595581
FR-31,adaptive_novel,Who teaches the theory section of CSE421-06 and what is their office room?,Dr. Md. Sakir Hossain (Associate Professor) teaches the theory section of CSE421-06. Their office room is 4G17.,"Course: CSE421-06
Theory Initial: MSAH
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09G-31T
Lab Faculty: NKMA,CSSN
Lab Day: MON
Lab Time: 8:00 AM
Lab Room: 12D-27L

Course: CSE340-06
Theory Initial: TNMF
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 09C-16T

Course: STA101-06
Theory Initial: TBS
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 09H-37C

Course: CSE437-06
Theory Initial: SADF
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 07D-19C

Course: CSE331-06
Theory Initial: RSS
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 09A-04C","The instructor for the theory section of CSE421-06 is MSAH, but there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.025,0.0,5.7966,5.8216,2026-07-31T16:15:30.234490+00:00,100.0019,100.0167,0.22866722231574907,0.4615384615384615,0.44,0.8983170986175537
FR-32,adaptive_novel,Who teaches the theory section of CSE341-03 and what is their office room?,Raisul Kabir News (Lecturer) teaches the theory section of CSE341-03. Their office room is 4L94.,"Course: CSE341-03
Theory Initial: RKN
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 09A-02C
Lab Faculty: CABS,TRZA
Lab Day: THU
Lab Time: 8:00 AM
Lab Room: 09F-27L

Initial: TRZA
Name: Tanjim Reza
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE341-03 (LAB) CABS,TRZA 09F-27L; 9:30 AM - CSE341-03 (LAB) CABS,TRZA 09F-27L; 11:00 AM - CSE220-17 10B-16C

Course: CSE341-08
Theory Initial: FFU
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 10A-04C
Lab Faculty: RAHA,CABS
Lab Day: SUN
Lab Time: 8:00 AM
Lab Room: 12F-30L

Course: CSE341-05
Theory Initial: UJT
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 10B-15C
Lab Faculty: NHBN,NWT
Lab Day: WED
Lab Time: 8:00 AM
Lab Room: 09F-27L

Course: CSE341-01
Theory Initial: RKN
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09H-33C
Lab Faculty: NHBN,RAHA
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 09F-27L","The theory section of CSE341-03 is taught by RKN, but unfortunately, there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0422,0.0,6.0147,6.057,2026-07-31T16:15:36.292290+00:00,100.0005,100.0166,0.21800193956058223,0.4864864864864864,0.5403851069268126,0.8970068693161011
FR-33,adaptive_novel,Who teaches the theory section of CSE220-04 and what is their office room?,Mahrin Tasfe (Senior Lecturer) teaches the theory section of CSE220-04. Their office room is 4G30.,"Course: CSE220-04
Theory Initial: MAHR
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 10B-15C
Lab Faculty: KKS,CSSA
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: 09B-08L

Course: CSE230-04
Theory Initial: TSM
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 08H-22C

Course: CSE331-04
Theory Initial: RSS
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 07F-22C

Course: CSE320-04
Theory Initial: AKTD
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 10B-16C

Course: CSE340-04
Theory Initial: MTSM
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09E-20T","The instructor for the theory section of CSE220-04 is MAHR, but there is no information provided about their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0554,0.0,5.8228,5.8782,2026-07-31T16:15:42.171055+00:00,100.0019,100.0167,0.22866722231574907,0.4864864864864864,0.5015544041450777,0.9021152853965759
FR-34,adaptive_novel,Who teaches the theory section of CSE460-07 and what is their office room?,Akib Anjum (Lecturer) teaches the theory section of CSE460-07. Their office room is 4N161.,"Course: CSE460-07
Theory Initial: AKJ
Theory Day: SUN+TUE
Theory Time: 3:30 PM
Theory Room: 09A-07C
Lab Faculty: SDL,ZIZE
Lab Day: WED
Lab Time: 11:00 AM
Lab Room: 12D-26L

Course: CSE460-09
Theory Initial: UPM
Theory Day: MON+WED
Theory Time: 8:00 AM
Theory Room: 09A-07C
Lab Faculty: ARPD,RAS
Lab Day: TUE
Lab Time: 11:00 AM
Lab Room: 09E-21L

Course: CSE320-07
Theory Initial: MAFZ
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 07D-19C

Course: CSE230-07
Theory Initial: QUZA
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09D-18C

Initial: SDL
Name: Shadmin Sultana
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE460-07 (LAB) SDL,ZIZE 12D-26L; 12:30 PM - CSE460-07 (LAB) SDL,ZIZE 12D-26L; 2:00 PM - CSE460-06 (LAB) SDL,AKJ 09E-21L; 3:30 PM - CSE460-06 (LAB) SDL,AKJ 09E-21L","The instructor teaching the theory section of CSE460-07 is AKJ. Unfortunately, I do not have information on AKJ's office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0247,0.0,5.9687,5.9935,2026-07-31T16:15:48.165136+00:00,100.0019,100.0167,0.18519747038795875,0.4864864864864865,0.5636274771172133,0.9085617065429688
FR-35,adaptive_novel,Who teaches the theory section of CSE260-01B and what is their office room?,Mr. Dewan Ziaul Karim (Senior Lecturer) teaches the theory section of CSE260-01B. Their office room is 4G05.,"Course: CSE260-01B
Theory Initial: DZK
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 09E-20T
Lab Faculty: ADD,DZK
Lab Day: THU
Lab Time: 8:00 AM
Lab Room: FT10-04L

Course: CSE260-04B
Theory Initial: DZK
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09A-03C
Lab Faculty: NNTN,MAZW
Lab Day: WED
Lab Time: 11:00 AM
Lab Room: FT10-04L

Course: CSE350-01B
Theory Initial: NUR
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 09A-07C
Lab Faculty: SDU,RFQ
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: FT10-02L

Course: CSE250-01B
Theory Initial: MHY
Theory Day: SAT+THU
Theory Time: 9:30 AM
Theory Room: 07H-27C
Lab Faculty: UPM,ALSM
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12B-20L

Initial: ADD
Name: Ayesha Siddika
Day: Thursday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE260-01B (LAB) ADD,DZK FT10-04L; 9:30 AM - CSE260-01B (LAB) ADD,DZK FT10-04L; 11:00 AM - CSE260-20B (LAB) AAF,ADD FT11-01L; 12:30 PM - CSE260-20B (LAB) AAF,ADD FT11-01L; 2:00 PM - CSE260-06B (LAB) DZK,ADD FT10-04L; 3:30 PM - CSE260-06B (LAB) DZK,ADD FT10-04L","The instructor who teaches the theory section of CSE260-01B is DZK. Unfortunately, I do not have information on DZK's office room in the retrieved context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0233,0.0,7.0525,7.0758,2026-07-31T16:15:55.241582+00:00,100.0019,100.0167,0.19306698300385472,0.4,0.4395708544999621,0.8866452574729919
FR-36,adaptive_novel,Who teaches the theory section of CSE422-13 and what is their office room?,Mr. Swattic Ghose (Lecturer) teaches the theory section of CSE422-13. Their office room is 4M109.,"Course: CSE422-13
Theory Initial: SWG
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 10A-05C
Lab Faculty: ZHS,NWT
Lab Day: WED
Lab Time: 11:00 AM
Lab Room: 09E-22L

Course: CSE331-13
Theory Initial: RFR
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 07F-22C

Course: CSE470-13
Theory Initial: SOSB
Theory Day: MON+WED
Theory Time: 9:30 AM
Theory Room: 09B-12C

Course: CSE340-13
Theory Initial: PBK
Theory Day: MON+WED
Theory Time: 8:00 AM
Theory Room: 08H-22C

Initial: ZHS
Name: Mr. Syed Zamil Hasan Shoumo
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE422-01 09E-20T ,CSE422-02 09E-20T ,CSE422-03 09E-20T; 9:30 AM - Consultation; 11:00 AM - CSE422-13 (LAB) ZHS,NWT 09E-22L; 12:30 PM - CSE422-13 (LAB) ZHS,NWT 09E-22L","The instructor for the theory section of CSE422-13 is not specified in the retrieved context, but it does mention that the lab faculty for CSE422-13 are ZHS and NWT. The office room for ZHS (Mr. Syed Zamil Hasan Shoumo) is not provided in the context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0235,0.0,10.1409,10.1645,2026-07-31T16:16:05.406762+00:00,100.0019,100.0167,0.09165155901991762,0.2857142857142857,0.4543629012824976,0.8591920733451843
FR-37,adaptive_novel,Who teaches the theory section of CSE230-02 and what is their office room?,Niaz Ashraf Khan (Senior Lecturer) teaches the theory section of CSE230-02. Their office room is 4M125.,"Course: CSE230-02
Theory Initial: NZRF
Theory Day: SUN+TUE
Theory Time: 3:30 PM
Theory Room: 07D-20C

Course: CSE230-01
Theory Initial: NZRF
Theory Day: SUN+TUE
Theory Time: 2:00 PM
Theory Room: 07D-20C

Course: CSE230-05
Theory Initial: TSM
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 08H-22C

Course: CSE230-04
Theory Initial: TSM
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 08H-22C

Course: CSE230-03
Theory Initial: TSM
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 08H-22C","The instructor for the theory section of CSE230-02 is not specified in the retrieved context, but it does indicate that the course meets on Sundays and Tuesdays at 3:30 PM in room 07D-20C.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0272,0.0,7.7405,7.7677,2026-07-31T16:16:13.175006+00:00,100.0004,100.0167,0.11117895489854909,0.2641509433962264,0.326671511627907,0.862163782119751
FR-38,adaptive_novel,Who teaches the theory section of CSE360-05 and what is their office room?,Mr. Shakir Rouf (Lecturer) teaches the theory section of CSE360-05. Their office room is 4J53.,"Course: CSE360-05
Theory Initial: SRU
Theory Day: SUN+TUE
Theory Time: 12:30 PM
Theory Room: 09C-13C
Lab Faculty: PRC,IRZA
Lab Day: MON
Lab Time: 8:00 AM
Lab Room: 12B-19L

Course: CSE360-03
Theory Initial: RDW
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09H-33C
Lab Faculty: RDW,SMYA
Lab Day: SUN
Lab Time: 11:00 AM
Lab Room: 12B-19L

Course: CSE360-06
Theory Initial: SRU
Theory Day: MON+WED
Theory Time: 11:00 AM
Theory Room: 09A-06C
Lab Faculty: SMYA,IRZA
Lab Day: TUE
Lab Time: 11:00 AM
Lab Room: 12B-19L

Course: CSE360-07
Theory Initial: SRU
Theory Day: MON+WED
Theory Time: 12:30 PM
Theory Room: 09A-06C
Lab Faculty: FIC,IRZA
Lab Day: TUE
Lab Time: 8:00 AM
Lab Room: 12B-19L

Course: CSE360-04
Theory Initial: RDW
Theory Day: SAT+THU
Theory Time: 12:30 PM
Theory Room: 09H-33C
Lab Faculty: RDW,SMYA
Lab Day: SUN
Lab Time: 11:00 AM
Lab Room: 12B-19L","The instructor who teaches the theory section of CSE360-05 is SRU. Unfortunately, I do not have information on their office room.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0264,0.0,5.9125,5.9389,2026-07-31T16:16:19.114529+00:00,100.0018,100.0167,0.26512298021756175,0.5263157894736842,0.5931267806267805,0.9045416712760925
FR-39,adaptive_novel,Who teaches the theory section of CSE421-24 and what is their office room?,NIRJHOR DATTA (Lecturer) teaches the theory section of CSE421-24. Their office room is 4M132.,"Course: CSE421-24
Theory Initial: NDT
Theory Day: SUN+TUE
Theory Time: 8:00 AM
Theory Room: 09H-34C
Lab Faculty: CPTH,NKMA
Lab Day: SAT
Lab Time: 11:00 AM
Lab Room: 12D-26L

Course: CSE340-24
Theory Initial: SMYA
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 10C-21C

Initial: CPTH
Name: Purba Tahia Hassan
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE421-21 (LAB) CPTH,NKMA 12D-26L,CSE421-24 (LAB) CPTH,NKMA 12D-26L; 12:30 PM - CSE421-21 (LAB) CPTH,NKMA 12D-26L,CSE421-24 (LAB) CPTH,NKMA 12D-26L; 2:00 PM - CSE461-08 (LAB) SMYA,CPTH 12B-18L; 3:30 PM - CSE461-08 (LAB) SMYA,CPTH 12B-18L

Initial: NKMA
Name: K. M. Azwad Hossain
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE421-21 (LAB) CPTH,NKMA 12D-26L,CSE421-24 (LAB) CPTH,NKMA 12D-26L; 12:30 PM - CSE421-21 (LAB) CPTH,NKMA 12D-26L,CSE421-24 (LAB) CPTH,NKMA 12D-26L; 2:00 PM - CSE421-03 09D-17C; 3:30 PM - Consultation

Course: CSE420-24
Theory Initial: AKHD
Theory Day: SAT+THU
Theory Time: 2:00 PM
Theory Room: 09H-34C
Lab Faculty: NLAM,SMDS
Lab Day: MON
Lab Time: 2:00 PM
Lab Room: 12F-32L","The theory section of CSE421-24 is taught by both CPTH and NKMA, but their office rooms are not specified in the retrieved context.",entity_heavy,rrf,0.9,False,False,False,False,False,True,False,,,0.0244,0.0,7.0891,7.1136,2026-07-31T16:16:26.228924+00:00,100.0015,100.0167,0.17268932789342512,0.4615384615384615,0.5405047067662527,0.8786279559135437
